File,Path,FormatMod,SizeMB,GPSDatum,Model,Firmware,DPIWidth,DPIHeight,ShutterSp,DateTime,ApertureV,MaxApertV,LightSour,FocalLeng,WidthPX,HeightPX,ExpTime,FNumber,ExpProg,ISOSpeed,ExpMode,Lens,ZoomRatio,GpsStatus,Ytype,GpsLat,GPSLong,AbsY,RelativeY,GimbRoll,GimbYaw,GimbPitch,DroneRoll,DroneYaw,DronePitc,XSpeed,YSpeed,ZSpeed,RtkFlag,RtkStdLon,RtkStdLat,RtkStdHgt,RtkDifAge,Dewarp,UTCTime,ShotCount,FocusDist,CameraID,DronModel,DroneID,CaptureID,ImgQualit,Segments,SensTemp,LRFStatus,LRFDist,LRFLong,LRFLati,LRFY,LrfAbsAlt,WhiteBlc,SensorFPS,REI,LensPosit,LensTemp,FileType,DateTmFul,DateOnly,TimeOnly,FlightNum,FlightNam,Folder1,Folder2,GimOffset,3DSpeed,TimePrv,GeoDstP,Dist3DP,AvgVelB,LinVelI,DirDispl,IncAngle,EstCover,PredOver,RTKPrec,IdealOvl,AbrChgF,GimAngV,OrtoPot,ShutPct,GsdCmPx,HeatIdx,SpdKmH,YawErr,BlurRisk,EV,LSrcClass,LightCons,VertStb,TrajSmt,SpdVar,RtkStab,CapEff,PQI,StripID,PhotoNum,Latitude,Longitude,Altitude,DateName,MrkFile,MrkPath,MrkFolder
DJI_20250819150448_0001_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150448_0001_V.JPG,MPO_RGB,6.63,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:04:48,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.218645291,-48.359186531,379.965,"+167.548","+180.00","-178.50","-90.00","-1.30","+1.60","-4.40","0.0","0.0","0.1","50","0.00275","0.00307","0.00793","2.00000","0",2025-08-19T18:05:08.908639,"1119",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"44.0",Normal,"168.055","-48.3591866","-10.2186475","-0.475","212.000","4164",5819/100,130,"23","42.300000",single,"202508191504","20250819","1504",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,0.1,0,0,0,0,0.1,0,94.4,"[102.4192, 76.7368]",0,Alta,0,0,0,50,0.2797,1.9398,43.15,0.4,0,0.0103,11.9366,Daylight,Inconsistent,0,0,0,0,0,70,1,,,,,,,,
DJI_20250819150453_0003_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150453_0003_V.JPG,MPO_RGB,6.21,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:04:53,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.21828494,-48.359188785,379.843,"+167.503","+180.00","+179.20","-90.00","-1.00","-0.90","-19.50","14.5","-0.2","0.0","50","0.00279","0.00312","0.00793","1.80000","0",2025-08-19T18:05:13.606776,"1120",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"44.0",Normal,"167.885","-48.3591885","-10.2182975","-0.375","212.100","4289",5819/100,130,"23","42.200000",single,"202508191504","20250819","1504",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,14.5014,5,38.9188,38.919,7.7838,14.5014,179.6939,109.5,"[102.3156, 76.6592]",61.962,Alta,1,1,0.46,65,0.28,1.9378,43.1,52.2,179.4061,1.1693,12.2928,Daylight,Inconsistent,0.122,0,0.9863,99.997,0.3804,75,1,,,,,,,,
DJI_20250819150456_0004_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150456_0004_V.JPG,MPO_RGB,6.13,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:04:56,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217929267,-48.359185861,379.838,"+167.489","+180.00","-179.90","-90.00","-5.10","+0.70","-16.30","15.1","0.2","-0.1","50","0.00279","0.00303","0.00795","1.40000","0",2025-08-19T18:05:16.238507,"1121",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"44.0",Normal,"168.207","-48.3591860","-10.2179467","-0.775","211.700","4333",5819/100,130,"23","42.200000",single,"202508191504","20250819","1504",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.6,15.1017,3,39.0081,39.0081,13.0027,15.1017,180.4018,106.3,"[102.5118, 76.8062]",61.9477,Alta,1,0,0.3,65,0.2802,1.9415,43.1,54.4,179.7018,1.2154,12.2928,Daylight,Inconsistent,0.005,0.7079,0.0203,99.9977,0.3805,75,1,,,,,,,,
DJI_20250819150458_0005_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150458_0005_V.JPG,MPO_RGB,6.09,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:04:58,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217646738,-48.359186025,379.867,"+167.511","+180.00","-179.90","-90.00","-1.30","+0.10","-15.70","15.1","0.0","0.0","50","0.00279","0.00301","0.00795","1.40000","0",2025-08-19T18:05:18.316151,"1122",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"44.0",Normal,"168.131","-48.3591860","-10.2176598","-0.675","211.800","4388",5819/100,130,"23","42.200000",single,"202508191504","20250819","1504",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0,15.1,2,31.9018,31.9018,15.9509,15.1,180,105.7,"[102.4655, 76.7715]",68.8658,Alta,1,0,0,65,0.2805,1.9406,43.1,54.4,179.9,1.2158,12.2928,Daylight,Inconsistent,0.029,0.4018,0.0001,99.9993,0.3113,75,1,,,,,,,,
DJI_20250819150500_0006_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150500_0006_V.JPG,MPO_RGB,6.07,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:05:00,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217328766,-48.359186253,379.859,"+167.495","+180.00","+180.00","-90.00","-2.60","-0.10","-15.00","15.0","0.1","0.0","50","0.00278","0.00301","0.00794","3.80000","0",2025-08-19T18:05:20.657362,"1123",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"167.343","-48.3591862","-10.2173486","0.125","212.600","4371",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,15.0003,2,34.6039,34.6039,17.3019,15.0003,179.9638,105,"[101.9853, 76.4117]",66.0697,Alta,1,0,0.05,50,0.2807,1.9315,42.6,54,179.9362,1.2134,12.2928,Daylight,Inconsistent,0.008,0.0362,0.0033,99.9993,0.3393,60,1,,,,,,,,
DJI_20250819150503_0007_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150503_0007_V.JPG,MPO_RGB,6.34,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:03,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.21700458,-48.359186401,379.878,"+167.526","+180.00","+180.00","-90.00","-3.20","+0.10","-16.70","14.9","0.0","0.0","50","0.00277","0.00302","0.00790","1.20000","0",2025-08-19T18:05:23.047458,"1124",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"167.007","-48.3591863","-10.2170096","0.525","213.000","4342",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.1,14.9,3,37.6951,37.6951,12.565,14.9,179.9834,106.7,"[101.7805, 76.2583]",62.9643,Alta,1,0,0,65,0.281,1.9277,42.6,53.6,179.8834,1.5459,11.9366,Daylight,Inconsistent,0.019,0.0196,0.0034,99.9987,0.3704,75,1,,,,,,,,
DJI_20250819150505_0008_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150505_0008_V.JPG,MPO_RGB,6.69,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:05,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.216701501,-48.359185564,380.005,"+167.507","+180.00","+180.00","-90.00","-3.90","-0.40","+15.70","9.2","-0.1","0.0","50","0.00275","0.00313","0.00798","0.80000","0",2025-08-19T18:05:25.621880,"1125",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"166.219","-48.3591855","-10.2167117","1.325","213.800","4363",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,9.2005,2,33.1251,33.1253,16.5627,9.2005,180.1514,74.3,"[101.3003, 75.8985]",67.3001,Alta,1,0,0,65,0.2812,1.9186,42.6,33.1,179.4486,0.9591,11.9366,Daylight,Inconsistent,0.127,0.168,0.2365,99.9943,0.327,75,1,,,,,,,,
DJI_20250819150509_0009_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150509_0009_V.JPG,MPO_RGB,6.72,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:09,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.216704355,-48.359222201,379.922,"+167.603","+180.00","+35.80","-90.00","-2.70","-152.40","-27.00","-8.7","-3.0","0.0","50","0.00276","0.00303","0.00787","5.00000","0",2025-08-19T18:05:29.846034,"1126",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"166.500","-48.3592181","-10.2166938","1.125","213.600","4221",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,8.2,9.2027,4,4.0852,4.086,1.0215,9.2027,119.1583,117,"[101.4715, 76.0268]",95.974,Alta,1,0,36.05,60,0.2815,1.9218,42.6,33.1,88.4417,0.9577,11.9366,Daylight,Inconsistent,0.083,60.9931,0.0001,99.9933,0.0403,70,1,,,,,,,,
DJI_20250819150512_0010_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150512_0010_V.JPG,MPO_RGB,6.45,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:12,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217006726,-48.359324697,379.879,"+167.556","+180.00","+18.90","-90.00","+0.30","-161.90","-21.30","-14.2","-4.5","0.1","50","0.00273","0.00303","0.00772","1.80000","0",2025-08-19T18:05:32.583956,"1127",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"166.875","-48.3593180","-10.2169853","0.725","213.200","4230",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.8,14.8963,3,34.2073,34.2073,11.4024,14.8963,18.638,111.3,"[101.7001, 76.198]",66.3645,Alta,1,0,5.6333,65,0.2818,1.9261,42.6,53.6,179.462,1.5468,11.9366,Daylight,Inconsistent,0.043,100.5203,0.2363,99.994,0.3364,75,1,,,,,,,,
DJI_20250819150514_0011_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150514_0011_V.JPG,MPO_RGB,6.27,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:14,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217315508,-48.359418853,379.856,"+167.516","+180.00","+17.00","-90.00","+1.60","-163.20","-17.30","-14.4","-4.4","0.0","50","0.00275","0.00300","0.00786","2.00000","0",2025-08-19T18:05:34.957163,"1128",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"167.437","-48.3594173","-10.2173101","0.125","212.600","4260",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.2,15.0572,2,37.7155,37.7155,18.8577,15.0572,16.7454,107.3,"[102.0426, 76.4546]",63.0395,Alta,1,0,0.95,50,0.282,1.9326,42.6,54.2,179.9454,1.5582,11.9366,Daylight,Inconsistent,0.023,1.8926,0.0054,99.9957,0.3696,60,1,,,,,,,,
DJI_20250819150517_0012_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150517_0012_V.JPG,MPO_RGB,6.18,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:05:17,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217623145,-48.359512912,379.872,"+167.526","+180.00","+16.40","-90.00","+0.40","-163.30","-17.80","-14.4","-4.3","-0.1","50","0.00276","0.00311","0.00785","2.40000","0",2025-08-19T18:05:37.324854,"1129",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"168.263","-48.3595086","-10.2176082","-0.775","211.700","4308",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0286,3,34.6202,34.6202,11.5401,15.0286,16.7737,107.8,"[102.546, 76.8318]",66.2393,Alta,1,0,0.2,50,0.2823,1.9422,42.6,54.1,179.9263,1.2091,12.2928,Daylight,Inconsistent,0.016,0.0283,0.001,99.9963,0.3376,60,1,,,,,,,,
DJI_20250819150519_0013_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150519_0013_V.JPG,MPO_RGB,6.26,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:19,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217928746,-48.359605243,379.839,"+167.499","+180.00","+16.30","-90.00","+2.60","-163.40","-18.30","-14.4","-4.3","0.0","50","0.00275","0.00301","0.00786","1.80000","0",2025-08-19T18:05:39.677010,"1130",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"167.999","-48.3596028","-10.2179209","-0.475","212.000","4300",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15.0283,2,36.2665,36.2666,18.1333,15.0283,16.5135,108.3,"[102.3851, 76.7112]",64.5783,Alta,1,0,0.05,65,0.2825,1.9391,42.6,54.1,179.9135,1.55,11.9366,Daylight,Inconsistent,0.033,0.2602,0,99.9967,0.3542,75,1,,,,,,,,
DJI_20250819150522_0014_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150522_0014_V.JPG,MPO_RGB,6.27,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:05:22,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.218233791,-48.35969696,379.872,"+167.525","+180.00","+16.30","-90.00","+2.30","-163.50","-15.80","-14.4","-4.3","0.0","50","0.00276","0.00300","0.00775","2.20000","0",2025-08-19T18:05:42.021243,"1131",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"168.506","-48.3596929","-10.2182201","-0.975","211.500","4267",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.2,15.0283,3,34.6998,34.6998,11.5666,15.0283,16.5077,105.8,"[102.6941, 76.9427]",66.2105,Alta,1,0,0,50,0.2828,1.945,42.6,54.1,179.9923,1.2073,12.2928,Daylight,Inconsistent,0.033,0.0058,0,99.9963,0.3379,60,1,,,,,,,,
DJI_20250819150524_0015_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150524_0015_V.JPG,MPO_RGB,6.48,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:24,"2.97","2.97",2,"12.29",5280,3956,"0.002","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.21855211,-48.359792493,379.994,"+167.494","+180.00","+16.10","-90.00","-4.30","-164.50","+13.80","-8.5","-2.6","0.0","50","0.00272","0.00299","0.00772","2.00000","0",2025-08-19T18:05:44.857984,"1132",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"43.0",Normal,"167.077","-48.3597890","-10.2185402","0.425","212.900","4172",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.6,8.8888,2,37.1146,37.1148,18.5574,8.8888,16.4601,76.2,"[101.8232, 76.2902]",63.55,Alta,1,0,0.1,50,0.283,1.9285,42.6,32,179.0399,0.9218,11.9366,Fluorescent,Consistent,0.122,0.0476,0.2567,99.9973,0.3645,60,1,,,,,,,,
DJI_20250819150528_0016_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150528_0016_V.JPG,MPO_RGB,6.52,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:28,"2.97","2.97",2,"12.29",5280,3956,"0.002","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.218553546,-48.359829984,379.892,"+167.562","+180.00","+137.90","-90.00","+14.20","-33.80","-24.60","8.2","-0.4","0.0","50","0.00278","0.00302","0.00772","5.60000","0",2025-08-19T18:05:48.517203,"1133",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"165.327","-48.3598284","-10.2185608","2.225","214.700","4206",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,8.3,8.2098,4,4.8823,4.8834,1.2208,8.2098,62.0197,114.6,"[100.7567, 75.4912]",95.1544,Alta,1,0,30.45,60,0.2833,1.9083,42.1,29.6,95.8197,0.8604,11.9366,Fluorescent,Consistent,0.102,45.5596,0.0397,99.997,0.0485,70,1,,,,,,,,
DJI_20250819150531_0017_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150531_0017_V.JPG,MPO_RGB,6.23,WGS-84,M4E,10.04.00.16,"72.0","72.0","9.32193",2025:08:19 15:05:31,"2.97","2.97",1,"12.29",5280,3956,"0.0015625","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.218224101,-48.359834416,379.876,"+167.545","+180.00","+179.10","-90.00","-2.70","-0.90","-19.60","14.9","-0.2","0.1","50","0.00269","0.00302","0.00770","3.60000","0",2025-08-19T18:05:51.441243,"1134",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"168.318","-48.3598341","-10.2182414","-0.775","211.700","4263",5819/100,130,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0,14.9017,3,35.5211,35.5211,11.8404,14.9017,178.9938,109.6,"[102.5795, 76.8569]",65.3721,Alta,1,0,13.7333,50,0.2835,1.9428,42.1,53.6,179.8938,1.1985,12.2928,Daylight,Inconsistent,0.016,116.9741,0.2896,99.9963,0.3463,60,1,,,,,,,,
DJI_20250819150533_0018_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150533_0018_V.JPG,MPO_RGB,6.17,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:33,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217897917,-48.35983716,379.856,"+167.501","+180.00","+179.70","-90.00","-2.80","-0.50","-15.60","15.1","-0.1","-0.1","50","0.00276","0.00302","0.00776","1.00000","0",2025-08-19T18:05:53.845485,"1135",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"168.131","-48.3598370","-10.2179162","-0.675","211.800","4311",5819/100,120,"23","42.200000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.2,15.1007,2,36.162,36.162,18.081,15.1007,179.4972,105.6,"[102.4655, 76.7715]",64.7081,Alta,1,0,0.3,65,0.2838,1.9406,42.1,54.4,179.9972,1.5563,11.9366,Daylight,Inconsistent,0.02,0.5034,0.0066,99.9957,0.3529,75,1,,,,,,,,
DJI_20250819150536_0019_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150536_0019_V.JPG,MPO_RGB,6.28,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:36,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,120,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217576446,-48.359837589,379.885,"+167.534","+180.00","-179.70","-90.00","-1.60","+0.00","-15.80","15.0","0.0","0.0","50","0.00280","0.00362","0.00803","1.40000","0",2025-08-19T18:05:56.213137,"1136",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"168.506","-48.3598375","-10.2175910","-0.975","211.500","4291",5819/100,120,"23","42.100000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15,3,36.1606,36.1606,12.0535,15,179.9133,105.8,"[102.6941, 76.9427]",64.788,Alta,1,0,0.2,65,0.284,1.945,42.05,54,179.9133,1.5424,11.9366,Daylight,Inconsistent,0.029,0.4161,0.0033,99.9697,0.3521,75,1,,,,,,,,
DJI_20250819150538_0020_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150538_0020_V.JPG,MPO_RGB,6.44,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:38,"2.97","2.97",1,"12.29",5280,3956,"0.002","2.8",2,130,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.217259921,-48.359837364,379.874,"+167.516","+180.00","-179.50","-90.00","-1.90","+0.00","-14.90","15.1","0.0","-0.1","50","0.00274","0.00312","0.00773","2.60000","0",2025-08-19T18:05:58.544088,"1137",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"166.348","-48.3598373","-10.2172643","1.125","213.600","4230",5819/100,130,"23","42.100000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.5,15.1003,2,36.3274,36.3274,18.1637,15.1003,180.0345,104.9,"[101.3789, 75.9574]",64.1667,Alta,1,0,0.1,50,0.2843,1.9201,42.05,54.4,179.9655,1.5729,11.9366,Daylight,Inconsistent,0.011,0.1212,0.0033,99.9713,0.3583,60,1,,,,,,,,
DJI_20250819150540_0021_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150540_0021_V.JPG,MPO_RGB,6.81,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:40,"2.97","2.97",2,"12.29",5280,3956,"0.002","2.8",2,150,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.216939034,-48.359837676,379.833,"+167.493","+180.00","-179.60","-90.00","-0.50","+0.00","-16.70","15.1","0.0","0.1","50","0.00280","0.00319","0.00776","3.00000","0",2025-08-19T18:06:00.913913,"1138",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"166.199","-48.3598376","-10.2169515","1.325","213.800","4126",5819/100,150,"23","42.100000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.4,15.1003,2,34.7818,34.7818,17.3909,15.1003,179.9459,106.7,"[101.2881, 75.8893]",65.6605,Alta,1,0,0.05,50,0.2845,1.9183,42.05,54.4,179.9459,1.5743,11.9366,Fluorescent,Consistent,0.041,0.0886,0,99.9947,0.3434,60,1,,,,,,,,
DJI_20250819150543_0022_V.JPG,G:/teste\DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado\DJI_20250819150543_0022_V.JPG,MPO_RGB,7.17,WGS-84,M4E,10.04.00.16,"72.0","72.0","8.96578",2025:08:19 15:05:43,"2.97","2.97",2,"12.29",5280,3956,"0.002","2.8",2,160,0,"(24.0, 24.0, 2.8, 11.0)","1.0",RTK,RtkAlt,-10.216621601,-48.359837184,379.85,"+167.512","+180.00","-179.60","-90.00","-2.90","+0.10","-18.30","15.0","0.0","0.0","50","0.00272","0.00305","0.00767","2.40000","0",2025-08-19T18:06:03.257063,"1139",,493OM934AB01SN,M4E,1581F7FVC255700DJ63S,,,,"42.0",Normal,"165.730","-48.3598371","-10.2166413","1.825","214.300","4059",5819/100,160,"23","42.100000",single,"202508191505","20250819","1505",,,DJI_202508191502_001_AreaTesteLines15ms_DewarpingDesabilitado,teste,0.3,15,3,34.4927,34.4927,11.4976,15,180.0909,108.3,"[101.0023, 75.6752]",65.8496,Alta,1,0,0,50,0.2848,1.9129,42.05,54,179.9909,1.5683,11.9366,Fluorescent,Consistent,0.017,0.145,0.0033,99.9897,0.3415,60,1,,,,,,,,
