PhotoNum,Altitude,FlightNum,FlightNam,UTCTime,XSpeed,Latitude,YSpeed,Longitude,ZSpeed,File,DateTime,class_manu,tiro_id,tiro_val,score,azi_inst,azi_med,del_azi,del_tmp,del_dst,vel_inst
37,507.375000000000000,"004",imp07,2026-03-19T12:32:08.656064,-2.100000000000000,-18.372391929999999,-9.699999999999999,-53.986310539999998,0.000000000000000,DJI_20260319093149_0037_D.JPG,2026-03-19T09:31:49-03:00,"1",2,1,0,257.73808609,257.66946633,0.06861975,3.24882412,32.45446152,9.98960249
38,507.350999999999999,"004",imp07,2026-03-19T12:32:11.850533,-2.200000000000000,-18.372456249999999,-9.699999999999999,-53.986605570000002,0.000000000000000,DJI_20260319093152_0038_D.JPG,2026-03-19T09:31:52-03:00,"1",2,1,0,257.70128715,257.68221780,0.01906935,3.19446898,31.98136022,10.01147936
39,507.321000000000026,"004",imp07,2026-03-19T12:32:15.070211,-2.200000000000000,-18.372522310000001,-9.699999999999999,-53.986902950000001,0.000000000000000,DJI_20260319093155_0039_D.JPG,2026-03-19T09:31:55-03:00,"1",2,1,0,257.47568041,257.67152894,0.19584852,3.21967793,32.26661024,10.02168881
40,507.271000000000015,"004",imp07,2026-03-19T12:32:18.293230,-2.200000000000000,-18.372588550000000,-9.600000000000000,-53.987198589999998,0.000000000000000,DJI_20260319093159_0040_D.JPG,2026-03-19T09:31:59-03:00,"1",2,1,0,257.37109236,257.66564676,0.29455440,3.22301912,32.09207110,9.95714573
41,507.274000000000001,"004",imp07,2026-03-19T12:32:21.487402,-2.200000000000000,-18.372653190000001,-9.699999999999999,-53.987493270000002,0.000000000000000,DJI_20260319093202_0041_D.JPG,2026-03-19T09:32:02-03:00,"1",2,1,0,257.62774900,257.64297571,0.01522671,3.19417191,31.95317889,10.00358773
42,507.245999999999981,"004",imp07,2026-03-19T12:32:24.699807,-2.200000000000000,-18.372718910000000,-9.699999999999999,-53.987789690000000,0.000000000000000,DJI_20260319093205_0042_D.JPG,2026-03-19T09:32:05-03:00,"1",2,1,0,257.49902942,257.63828028,0.13925085,3.21240497,32.15923672,10.01095349
43,507.216000000000008,"004",imp07,2026-03-19T12:32:27.849369,-2.100000000000000,-18.372781860000000,-9.699999999999999,-53.988079650000003,0.000000000000000,DJI_20260319093208_0043_D.JPG,2026-03-19T09:32:08-03:00,"1",2,1,0,257.75122419,257.63453180,0.11669239,3.14956212,31.42520574,9.97764278
44,507.190999999999974,"004",imp07,2026-03-19T12:32:31.054111,-2.200000000000000,-18.372846220000000,-9.800000000000001,-53.988375630000000,0.000000000000000,DJI_20260319093211_0044_D.JPG,2026-03-19T09:32:11-03:00,"1",2,1,0,257.73217236,257.64505440,0.08711795,3.20474195,32.08015972,10.01021616
45,507.192000000000007,"004",imp07,2026-03-19T12:32:34.259003,-2.200000000000000,-18.372911080000002,-9.699999999999999,-53.988672070000000,0.000000000000000,DJI_20260319093215_0045_D.JPG,2026-03-19T09:32:15-03:00,"1",2,1,0,257.65837652,257.63400944,0.02436707,3.20489192,32.13986577,10.02837742
46,507.146999999999991,"004",imp07,2026-03-19T12:32:37.477045,-2.200000000000000,-18.372976229999999,-9.699999999999999,-53.988968579999998,0.000000000000000,DJI_20260319093218_0046_D.JPG,2026-03-19T09:32:18-03:00,"1",2,1,0,257.60773289,257.62323591,0.01550301,3.21804214,32.15424849,9.99186684
47,507.101999999999975,"004",imp07,2026-03-19T12:32:40.683140,-2.200000000000000,-18.373039940000002,-9.699999999999999,-53.989263950000002,0.000000000000000,DJI_20260319093221_0047_D.JPG,2026-03-19T09:32:21-03:00,"1",2,1,0,257.82803297,257.61624310,0.21178987,3.20609498,32.00134297,9.98140828
48,507.083000000000027,"004",imp07,2026-03-19T12:32:43.890019,-2.200000000000000,-18.373105110000001,-9.699999999999999,-53.989559149999998,0.000000000000000,DJI_20260319093224_0048_D.JPG,2026-03-19T09:32:24-03:00,"1",2,1,0,257.55074858,257.62523778,0.07448919,3.20687890,32.01982502,9.98473158
49,507.084999999999980,"004",imp07,2026-03-19T12:32:47.115000,-2.200000000000000,-18.373170989999998,-9.699999999999999,-53.989855949999999,0.000000000000000,DJI_20260319093227_0049_D.JPG,2026-03-19T09:32:27-03:00,"1",2,1,0,257.48509229,257.61018388,0.12509160,3.22498107,32.20228175,9.98526225
50,507.004999999999995,"004",imp07,2026-03-19T12:32:50.215829,-2.200000000000000,-18.373233509999999,-9.699999999999999,-53.990142499999997,0.000000000000000,DJI_20260319093231_0050_D.JPG,2026-03-19T09:32:31-03:00,"1",2,1,0,257.69198418,257.61112507,0.08085911,3.10082889,31.06319421,10.01770667
51,506.932000000000016,"004",imp07,2026-03-19T12:32:53.448775,-2.200000000000000,-18.373299169999999,-9.699999999999999,-53.990441290000000,0.000000000000000,DJI_20260319093234_0051_D.JPG,2026-03-19T09:32:34-03:00,"1",2,1,0,257.60608068,257.64321424,0.03713355,3.23294616,32.40166416,10.02233337
52,506.937999999999988,"004",imp07,2026-03-19T12:32:56.671910,-2.200000000000000,-18.373365069999998,-9.699999999999999,-53.990737629999998,0.000000000000000,DJI_20260319093237_0052_D.JPG,2026-03-19T09:32:37-03:00,"1",2,1,0,257.46259442,257.64104740,0.17845298,3.22313499,32.15540156,9.97643648
53,506.968000000000018,"004",imp07,2026-03-19T12:32:59.877100,-2.100000000000000,-18.373429009999999,-9.699999999999999,-53.991033790000003,0.000000000000000,DJI_20260319093240_0053_D.JPG,2026-03-19T09:32:40-03:00,"1",2,1,0,257.81701558,257.63740391,0.17961167,3.20518994,32.08832009,10.01136303
54,506.930000000000007,"004",imp07,2026-03-19T12:33:03.118207,-2.200000000000000,-18.373494010000002,-9.699999999999999,-53.991333230000002,0.000000000000000,DJI_20260319093243_0054_D.JPG,2026-03-19T09:32:43-03:00,"1",2,1,0,257.75270389,257.64398304,0.10872085,3.24110699,32.45230156,10.01272148
55,506.925000000000011,"004",imp07,2026-03-19T12:33:06.299070,-2.200000000000000,-18.373559109999999,-9.699999999999999,-53.991626830000001,0.000000000000000,DJI_20260319093247_0055_D.JPG,2026-03-19T09:32:47-03:00,"1",2,1,0,257.49805679,257.64603620,0.14797941,3.18086290,31.85327362,10.01403537
56,506.887000000000000,"004",imp07,2026-03-19T12:33:09.420758,-2.200000000000000,-18.373622080000001,-9.699999999999999,-53.991914410000000,0.000000000000000,DJI_20260319093250_0056_D.JPG,2026-03-19T09:32:50-03:00,"1",2,1,0,257.64914859,257.63000420,0.01914439,3.12168813,31.18034834,9.98829706
57,506.819000000000017,"004",imp07,2026-03-19T12:33:12.636883,-2.200000000000000,-18.373686400000000,-9.699999999999999,-53.992211480000002,0.000000000000000,DJI_20260319093253_0057_D.JPG,2026-03-19T09:32:53-03:00,"1",2,1,0,257.78319826,257.63414578,0.14905248,3.21612501,32.19135786,10.00936150
58,506.875000000000000,"004",imp07,2026-03-19T12:33:16.777591,-0.100000000000000,-18.373741859999999,-0.900000000000000,-53.992466749999998,0.000000000000000,DJI_20260319093257_0058_D.JPG,2026-03-19T09:32:57-03:00,"1",2,1,0,257.74240163,257.62966232,0.11273931,4.14070797,27.66644695,6.68157406
59,506.838999999999999,"004",imp07,2026-03-19T12:33:18.070514,0.000000000000000,-18.373740330000000,0.000000000000000,-53.992461360000000,0.000000000000000,DJI_20260319093258_0059_D.JPG,2026-03-19T09:32:58-03:00,"1",3,0,3,74.15292969,257.64882766,176.50410204,1.29292297,0.59425404,0.45962061
60,506.838999999999999,"004",imp07,2026-03-19T12:33:24.906508,0.000000000000000,-18.373800719999998,0.000000000000000,-53.992733360000003,0.000000000000000,DJI_20260319093305_0060_D.JPG,2026-03-19T09:33:05-03:00,"1",3,0,0,257.48212158,258.10589580,0.62377422,6.83599401,29.51179405,4.31711819
61,506.812999999999988,"004",imp07,2026-03-19T12:33:26.437614,0.500000000000000,-18.373796330000001,0.700000000000000,-53.992721279999998,0.000000000000000,DJI_20260319093307_0061_D.JPG,2026-03-19T09:33:07-03:00,"1",4,0,3,70.02831914,258.07967083,171.94864831,1.53110600,1.36595629,0.89213698
62,506.774999999999977,"004",imp07,2026-03-19T12:33:32.461739,7.700000000000000,-18.373527540000001,-4.500000000000000,-53.992877129999997,0.000000000000000,DJI_20260319093313_0062_D.JPG,2026-03-19T09:33:13-03:00,,5,0,3,329.89395557,259.49297833,70.40097724,6.02412510,34.00566289,5.64491313
63,506.860000000000014,"004",imp07,2026-03-19T12:33:35.797467,6.500000000000000,-18.373280690000001,-3.900000000000000,-53.993032440000000,0.000000000000000,DJI_20260319093316_0063_D.JPG,2026-03-19T09:33:16-03:00,,6,0,3,327.82323080,269.84750683,57.97572396,3.33572793,31.87335691,9.55514286
64,506.716000000000008,"004",imp07,2026-03-19T12:33:38.111321,-0.400000000000000,-18.373227920000001,0.200000000000000,-53.993064939999996,0.000000000000000,DJI_20260319093318_0064_D.JPG,2026-03-19T09:33:18-03:00,,7,0,3,328.37190541,281.79761512,46.57429029,2.31385398,6.77582229,2.92837074
65,506.735999999999990,"004",imp07,2026-03-19T12:33:39.226262,-1.100000000000000,-18.373238980000000,0.700000000000000,-53.993057149999999,0.000000000000000,DJI_20260319093320_0065_D.JPG,2026-03-19T09:33:20-03:00,,8,0,3,144.84143286,294.88845777,150.04702491,1.11494112,1.47524028,1.32315533
66,506.680999999999983,"004",imp07,2026-03-19T12:33:45.642773,0.700000000000000,-18.373189719999999,3.200000000000000,-53.992757030000000,0.000000000000000,DJI_20260319093326_0066_D.JPG,2026-03-19T09:33:26-03:00,"2",9,0,3,80.67890539,296.73719333,143.94171206,6.41651082,32.18190506,5.01548364
67,506.665999999999997,"004",imp07,2026-03-19T12:33:46.772525,-0.100000000000000,-18.373186650000001,-0.100000000000000,-53.992743709999999,0.000000000000000,DJI_20260319093327_0067_D.JPG,2026-03-19T09:33:27-03:00,"2",10,0,3,77.02109188,331.42142610,105.59966578,1.12975216,1.44808992,1.28177663
68,506.627999999999986,"004",imp07,2026-03-19T12:33:48.183168,-0.100000000000000,-18.373190220000001,-0.600000000000000,-53.992755799999998,0.000000000000000,DJI_20260319093328_0068_D.JPG,2026-03-19T09:33:28-03:00,"2",11,0,3,253.54890096,21.80046362,128.25156266,1.41064286,1.33737878,0.94806334
69,506.420000000000016,"004",imp07,2026-03-19T12:33:54.318414,1.900000000000000,-18.373122510000002,8.699999999999999,-53.992441040000003,0.000000000000000,DJI_20260319093335_0069_D.JPG,2026-03-19T09:33:35-03:00,"2",12,0,3,77.85975204,22.81533688,55.04441516,6.13524604,34.09764916,5.55766614
70,506.233999999999980,"004",imp07,2026-03-19T12:33:57.603563,2.200000000000000,-18.373055460000000,10.000000000000000,-53.992138560000001,0.000000000000000,DJI_20260319093338_0070_D.JPG,2026-03-19T09:33:38-03:00,"2",13,1,3,77.50148077,23.74608108,53.75539969,3.28514910,32.81628691,9.98928388
71,505.995999999999981,"004",imp07,2026-03-19T12:34:00.778099,2.200000000000000,-18.372991050000000,9.699999999999999,-53.991844829999998,0.000000000000000,DJI_20260319093341_0071_D.JPG,2026-03-19T09:33:41-03:00,"2",13,1,1,77.63177108,48.06613765,29.56563344,3.17453599,31.84956149,10.03282420
72,505.853000000000009,"004",imp07,2026-03-19T12:34:03.952407,2.200000000000000,-18.372927640000000,9.600000000000000,-53.991552650000003,0.000000000000000,DJI_20260319093344_0072_D.JPG,2026-03-19T09:33:44-03:00,"2",13,1,1,77.75533665,49.83894841,27.91638824,3.17430782,31.66522925,9.97547529
73,505.653000000000020,"004",imp07,2026-03-19T12:34:07.160528,2.200000000000000,-18.372863250000002,9.600000000000000,-53.991258539999997,0.000000000000000,DJI_20260319093347_0073_D.JPG,2026-03-19T09:33:47-03:00,"2",13,1,0,77.65097830,67.47682863,10.17414967,3.20812106,31.88822966,9.93984611
74,505.500000000000000,"004",imp07,2026-03-19T12:34:10.385934,2.200000000000000,-18.372797980000001,9.699999999999999,-53.990960989999998,0.000000000000000,DJI_20260319093351_0074_D.JPG,2026-03-19T09:33:51-03:00,"2",13,1,0,77.62766696,78.53759668,0.90992972,3.22540617,32.26435706,10.00319196
75,505.333000000000027,"004",imp07,2026-03-19T12:34:13.650180,2.200000000000000,-18.372731219999999,9.600000000000000,-53.990660149999997,0.000000000000000,DJI_20260319093354_0075_D.JPG,2026-03-19T09:33:54-03:00,"2",13,1,0,77.48813249,85.64225239,8.15411990,3.26424599,32.64026151,9.99932653
76,505.170999999999992,"004",imp07,2026-03-19T12:34:16.774495,2.200000000000000,-18.372667719999999,9.699999999999999,-53.990371799999998,0.000000000000000,DJI_20260319093357_0076_D.JPG,2026-03-19T09:33:57-03:00,"2",13,1,0,77.58064169,78.45750119,0.87685950,3.12431479,31.27295237,10.00953954
77,505.011000000000024,"004",imp07,2026-03-19T12:34:19.983277,2.200000000000000,-18.372602460000000,9.699999999999999,-53.990076580000000,0.000000000000000,DJI_20260319093400_0077_D.JPG,2026-03-19T09:34:00-03:00,"2",13,1,0,77.53491134,78.07041972,0.53550839,3.20878220,32.02420628,9.98017451
78,504.797000000000025,"004",imp07,2026-03-19T12:34:23.175774,2.200000000000000,-18.372538420000001,9.699999999999999,-53.989781729999997,0.000000000000000,DJI_20260319093403_0078_D.JPG,2026-03-19T09:34:03-03:00,"2",13,1,0,77.74595650,78.13461812,0.38866162,3.19249701,31.95590107,10.00968863
79,504.641999999999996,"004",imp07,2026-03-19T12:34:26.386301,2.200000000000000,-18.372473599999999,9.699999999999999,-53.989485379999998,0.000000000000000,DJI_20260319093407_0079_D.JPG,2026-03-19T09:34:07-03:00,"2",13,1,0,77.66212357,77.63766275,0.02446082,3.21052694,32.12967148,10.00760064
80,504.432000000000016,"004",imp07,2026-03-19T12:34:29.596734,2.200000000000000,-18.372408380000000,9.699999999999999,-53.989189490000001,0.000000000000000,DJI_20260319093410_0080_D.JPG,2026-03-19T09:34:10-03:00,"2",13,1,0,77.56964384,77.61789993,0.04825610,3.21043301,32.09222925,9.99623078
81,504.286000000000001,"004",imp07,2026-03-19T12:34:32.803415,2.200000000000000,-18.372343969999999,9.699999999999999,-53.988893380000000,0.000000000000000,DJI_20260319093413_0081_D.JPG,2026-03-19T09:34:13-03:00,"2",13,1,0,77.72815726,77.62471624,0.10344102,3.20668101,32.09486106,10.00874765
82,504.084999999999980,"004",imp07,2026-03-19T12:34:35.989528,2.200000000000000,-18.372279890000002,9.800000000000001,-53.988599850000000,0.000000000000000,DJI_20260319093416_0082_D.JPG,2026-03-19T09:34:16-03:00,"2",13,1,0,77.68507337,77.63435486,0.05071851,3.18611288,31.82092461,9.98738143
83,503.911000000000001,"004",imp07,2026-03-19T12:34:39.226608,2.200000000000000,-18.372214929999998,9.699999999999999,-53.988301260000000,0.000000000000000,DJI_20260319093419_0083_D.JPG,2026-03-19T09:34:19-03:00,"2",13,1,0,77.72622448,77.62732853,0.09889594,3.23708010,32.36394624,9.99788243
84,503.740999999999985,"004",imp07,2026-03-19T12:34:42.430336,2.200000000000000,-18.372150070000000,9.699999999999999,-53.988005229999999,0.000000000000000,DJI_20260319093423_0084_D.JPG,2026-03-19T09:34:23-03:00,"2",13,1,0,77.64180832,77.63485316,0.00695516,3.20372796,32.09775529,10.01887666
85,503.613999999999976,"004",imp07,2026-03-19T12:34:45.649556,2.200000000000000,-18.372084610000002,9.699999999999999,-53.987708550000001,0.000000000000000,DJI_20260319093426_0085_D.JPG,2026-03-19T09:34:26-03:00,"2",13,1,0,77.55751309,77.63626729,0.07875421,3.21921992,32.17961030,9.99608945
86,503.456999999999994,"004",imp07,2026-03-19T12:34:48.862221,2.200000000000000,-18.372019240000000,9.699999999999999,-53.987412380000002,0.000000000000000,DJI_20260319093429_0086_D.JPG,2026-03-19T09:34:29-03:00,"2",13,1,0,77.55335743,77.64320535,0.08984791,3.21266508,32.12486576,9.99944437
87,503.259999999999991,"004",imp07,2026-03-19T12:34:52.071764,2.200000000000000,-18.371954530000000,9.699999999999999,-53.987116559999997,0.000000000000000,DJI_20260319093432_0087_D.JPG,2026-03-19T09:34:32-03:00,"2",13,1,0,77.66102825,77.64047692,0.02055133,3.20954299,32.07244748,9.99283935
88,503.124000000000024,"004",imp07,2026-03-19T12:34:55.161468,2.200000000000000,-18.371892670000001,9.699999999999999,-53.986831240000001,0.000000000000000,DJI_20260319093435_0088_D.JPG,2026-03-19T09:34:35-03:00,"2",13,1,0,77.76707736,77.65308861,0.11398875,3.08970404,30.92044572,10.00757527
89,502.956000000000017,"004",imp07,2026-03-19T12:34:58.385741,2.200000000000000,-18.371827490000001,9.699999999999999,-53.986534390000003,0.000000000000000,DJI_20260319093439_0089_D.JPG,2026-03-19T09:34:39-03:00,"2",13,1,0,77.61596453,77.65520070,0.03923617,3.22427297,32.19020022,9.98370813
90,502.747999999999990,"004",imp07,2026-03-19T12:35:01.614746,2.200000000000000,-18.371761800000002,9.699999999999999,-53.986236300000002,0.000000000000000,DJI_20260319093442_0090_D.JPG,2026-03-19T09:34:42-03:00,"2",13,1,0,77.57237939,77.65058479,0.07820540,3.22900510,32.33058393,10.01255276
91,502.548999999999978,"004",imp07,2026-03-19T12:35:04.843397,2.200000000000000,-18.371697139999998,9.699999999999999,-53.985938730000001,0.000000000000000,DJI_20260319093445_0091_D.JPG,2026-03-19T09:34:45-03:00,"2",13,1,0,77.74058221,77.65085835,0.08972386,3.22865081,32.25156141,9.98917608
92,502.399000000000001,"004",imp07,2026-03-19T12:35:08.036739,2.200000000000000,-18.371632200000001,9.699999999999999,-53.985644499999999,0.000000000000000,DJI_20260319093448_0092_D.JPG,2026-03-19T09:34:48-03:00,"2",13,1,0,77.55369304,77.65210084,0.09840780,3.19334221,31.91446098,9.99406230
93,502.254999999999995,"004",imp07,2026-03-19T12:35:11.293129,2.200000000000000,-18.371566800000000,9.800000000000001,-53.985343479999997,0.000000000000000,DJI_20260319093452_0093_D.JPG,2026-03-19T09:34:52-03:00,"2",13,1,0,77.74233840,77.63896280,0.10337560,3.25638986,32.62526903,10.01884617
94,502.076999999999998,"004",imp07,2026-03-19T12:35:14.403327,2.100000000000000,-18.371504219999998,9.699999999999999,-53.985056880000002,0.000000000000000,DJI_20260319093455_0094_D.JPG,2026-03-19T09:34:55-03:00,"2",13,1,0,77.68261643,77.64057419,0.04204224,3.11019802,31.07010860,9.98975255
95,501.892999999999972,"004",imp07,2026-03-19T12:35:17.651940,2.200000000000000,-18.371438800000000,9.699999999999999,-53.984757559999998,0.000000000000000,DJI_20260319093458_0095_D.JPG,2026-03-19T09:34:58-03:00,"2",13,1,0,77.67118878,77.64465501,0.02653378,3.24861312,32.45063052,9.98907205
96,501.757000000000005,"004",imp07,2026-03-19T12:35:20.912320,2.200000000000000,-18.371373030000001,9.699999999999999,-53.984456170000001,0.000000000000000,DJI_20260319093501_0096_D.JPG,2026-03-19T09:35:01-03:00,"2",13,1,0,77.68977361,77.65602258,0.03375102,3.26037979,32.67253248,10.02108177
97,501.579999999999984,"004",imp07,2026-03-19T12:35:24.107681,2.200000000000000,-18.371308119999998,9.699999999999999,-53.984162599999998,0.000000000000000,DJI_20260319093504_0097_D.JPG,2026-03-19T09:35:04-03:00,"2",13,1,0,77.53216831,77.66966420,0.13749589,3.19536114,31.84581460,9.96626460
98,501.401000000000010,"004",imp07,2026-03-19T12:35:27.208999,2.200000000000000,-18.371245470000002,9.699999999999999,-53.983876080000002,0.000000000000000,DJI_20260319093507_0098_D.JPG,2026-03-19T09:35:07-03:00,"2",13,1,0,77.66592235,77.65677821,0.00914414,3.10131788,31.06363957,10.01627074
99,501.271000000000015,"004",imp07,2026-03-19T12:35:30.400033,2.200000000000000,-18.371180180000000,9.699999999999999,-53.983582409999997,0.000000000000000,DJI_20260319093511_0099_D.JPG,2026-03-19T09:35:11-03:00,"2",13,1,0,77.46561477,77.64666271,0.18104794,3.19103408,31.86564479,9.98599326
100,501.077999999999975,"004",imp07,2026-03-19T12:35:33.640800,2.200000000000000,-18.371114760000001,9.699999999999999,-53.983282910000000,0.100000000000000,DJI_20260319093514_0100_D.JPG,2026-03-19T09:35:14-03:00,"2",13,1,0,77.67837201,77.63162775,0.04674426,3.24076700,32.46923130,10.01899590
101,500.946000000000026,"004",imp07,2026-03-19T12:35:37.204360,0.000000000000000,-18.371071449999999,1.300000000000000,-53.983079289999999,0.000000000000000,DJI_20260319093517_0101_D.JPG,2026-03-19T09:35:17-03:00,"2",13,1,0,77.99213008,77.64222702,0.34990306,3.56356001,22.04630420,6.18659547
102,500.913000000000011,"004",imp07,2026-03-19T12:35:56.007874,0.100000000000000,-18.371081409999999,0.100000000000000,-53.983128669999999,0.000000000000000,DJI_20260319093536_0102_D.JPG,2026-03-19T09:35:36-03:00,"2",14,1,4,258.59638145,77.66738166,179.07100022,18.80351400,5.33371310,0.28365512
103,500.781999999999982,"004",imp07,2026-03-19T12:36:03.377301,1.800000000000000,-18.371009720000000,8.100000000000000,-53.982807080000001,0.000000000000000,DJI_20260319093544_0103_D.JPG,2026-03-19T09:35:44-03:00,"2",14,1,0,77.43290319,77.56547430,0.13257111,7.36942697,34.90007287,4.73579195
104,500.581999999999994,"004",imp07,2026-03-19T12:36:06.749494,2.200000000000000,-18.370945639999999,10.000000000000000,-53.982509350000001,0.000000000000000,DJI_20260319093547_0104_D.JPG,2026-03-19T09:35:47-03:00,"2",14,1,0,77.85360334,77.52679553,0.32680780,3.37219310,32.25400400,9.56469664
105,500.358999999999980,"004",imp07,2026-03-19T12:36:09.971944,2.200000000000000,-18.370878900000001,9.699999999999999,-53.982209140000002,0.000000000000000,DJI_20260319093550_0105_D.JPG,2026-03-19T09:35:50-03:00,"2",14,1,0,77.46634249,77.54816841,0.08182592,3.22245002,32.57524236,10.10884333
106,500.190999999999974,"004",imp07,2026-03-19T12:36:13.154181,2.100000000000000,-18.370814939999999,9.600000000000000,-53.981916970000000,0.000000000000000,DJI_20260319093553_0106_D.JPG,2026-03-19T09:35:53-03:00,"2",14,1,0,77.65196497,77.52256299,0.12940198,3.18223691,31.67811387,9.95466861
107,499.999000000000024,"004",imp07,2026-03-19T12:36:16.418511,2.200000000000000,-18.370751630000001,9.699999999999999,-53.981616050000000,0.000000000000000,DJI_20260319093557_0107_D.JPG,2026-03-19T09:35:57-03:00,"2",14,1,0,78.11892290,77.51783700,0.60108590,3.26432991,32.56454845,9.97587540
108,499.869000000000028,"004",imp07,2026-03-19T12:36:19.593709,2.200000000000000,-18.370687029999999,9.699999999999999,-53.981323189999998,0.000000000000000,DJI_20260319093600_0108_D.JPG,2026-03-19T09:36:00-03:00,"2",14,1,0,77.56071234,77.59117936,0.03046702,3.17519808,31.76508658,10.00412755
109,499.680000000000007,"004",imp07,2026-03-19T12:36:22.710659,2.200000000000000,-18.370623169999998,9.600000000000000,-53.981035599999998,0.000000000000000,DJI_20260319093603_0109_D.JPG,2026-03-19T09:36:03-03:00,"2",14,1,0,77.48047427,77.57802822,0.09755395,3.11695004,31.20404560,10.01108303
110,499.536000000000001,"004",imp07,2026-03-19T12:36:25.946165,2.200000000000000,-18.370557560000002,9.699999999999999,-53.980736989999997,0.000000000000000,DJI_20260319093606_0110_D.JPG,2026-03-19T09:36:06-03:00,"2",14,1,0,77.60799241,77.57988564,0.02810677,3.23550606,32.38235884,10.00843709
111,499.360000000000014,"004",imp07,2026-03-19T12:36:29.202318,2.200000000000000,-18.370491590000000,9.699999999999999,-53.980436789999999,0.000000000000000,DJI_20260319093609_0111_D.JPG,2026-03-19T09:36:09-03:00,"2",14,1,0,77.60605369,77.57108827,0.03496542,3.25615287,32.55506029,9.99801349
112,499.180000000000007,"004",imp07,2026-03-19T12:36:32.373304,2.200000000000000,-18.370426429999998,9.699999999999999,-53.980144750000001,0.000000000000000,DJI_20260319093613_0112_D.JPG,2026-03-19T09:36:13-03:00,"2",14,1,0,77.42217682,77.52282978,0.10065296,3.17098594,31.69474977,9.99523505
113,499.014000000000010,"004",imp07,2026-03-19T12:36:35.540854,2.200000000000000,-18.370363179999998,9.699999999999999,-53.979851930000002,0.000000000000000,DJI_20260319093616_0113_D.JPG,2026-03-19T09:36:16-03:00,"2",14,1,0,77.81120228,77.62011405,0.19108823,3.16755009,31.72771890,10.01648530
114,498.831999999999994,"004",imp07,2026-03-19T12:36:38.777197,2.200000000000000,-18.370298349999999,9.600000000000000,-53.979553299999999,0.000000000000000,DJI_20260319093619_0114_D.JPG,2026-03-19T09:36:19-03:00,"2",14,1,0,77.75163601,77.65794413,0.09369187,3.23634291,32.36521407,10.00055155
115,498.665000000000020,"004",imp07,2026-03-19T12:36:41.976380,2.200000000000000,-18.370233410000001,9.699999999999999,-53.979258700000003,0.000000000000000,DJI_20260319093622_0115_D.JPG,2026-03-19T09:36:22-03:00,"2",14,1,0,77.56883860,77.64774738,0.07890877,3.19918323,31.95280372,9.98780047
116,498.478000000000009,"004",imp07,2026-03-19T12:36:45.124464,2.200000000000000,-18.370170309999999,9.699999999999999,-53.978968610000003,0.000000000000000,DJI_20260319093625_0116_D.JPG,2026-03-19T09:36:25-03:00,"2",14,1,0,77.72825655,77.65799701,0.07025954,3.14808393,31.44272460,9.98789275
117,498.300000000000011,"004",imp07,2026-03-19T12:36:48.334286,2.200000000000000,-18.370104359999999,9.699999999999999,-53.978672690000003,0.000000000000000,DJI_20260319093629_0117_D.JPG,2026-03-19T09:36:29-03:00,"2",14,1,0,77.43614061,77.66562621,0.22948561,3.20982194,32.11399215,10.00491390
118,498.154999999999973,"004",imp07,2026-03-19T12:36:51.561064,2.200000000000000,-18.370038789999999,9.699999999999999,-53.978373380000001,0.000000000000000,DJI_20260319093632_0118_D.JPG,2026-03-19T09:36:32-03:00,"2",14,1,0,77.64338760,77.59734834,0.04603927,3.22677803,32.45355762,10.05757363
119,497.975000000000023,"004",imp07,2026-03-19T12:36:54.762079,2.200000000000000,-18.369974100000000,9.699999999999999,-53.978078549999999,0.000000000000000,DJI_20260319093635_0119_D.JPG,2026-03-19T09:36:35-03:00,"2",14,1,0,77.62457912,77.60561588,0.01896324,3.20101500,31.97032463,9.98755853
120,497.805000000000007,"004",imp07,2026-03-19T12:36:57.961339,2.200000000000000,-18.369909750000001,9.699999999999999,-53.977783530000004,0.000000000000000,DJI_20260319093638_0120_D.JPG,2026-03-19T09:36:38-03:00,"2",14,1,0,77.69532115,77.62002639,0.07529477,3.19926000,31.98150354,9.99653157
121,497.620000000000005,"004",imp07,2026-03-19T12:37:01.172263,2.100000000000000,-18.369844969999999,9.800000000000001,-53.977487150000002,0.000000000000000,DJI_20260319093641_0121_D.JPG,2026-03-19T09:36:41-03:00,"2",14,1,0,77.67071414,77.62875928,0.04195487,3.21092391,32.13223554,10.00716194
122,497.452999999999975,"004",imp07,2026-03-19T12:37:04.283213,2.200000000000000,-18.369782600000001,9.699999999999999,-53.977200539999998,0.000000000000000,DJI_20260319093645_0122_D.JPG,2026-03-19T09:36:45-03:00,"2",14,1,0,77.72310963,77.63522534,0.08788429,3.11094999,31.06625802,9.98610009
123,497.291999999999973,"004",imp07,2026-03-19T12:37:07.485435,2.200000000000000,-18.369717390000002,9.600000000000000,-53.976905780000003,0.000000000000000,DJI_20260319093648_0123_D.JPG,2026-03-19T09:36:48-03:00,"2",14,1,0,77.52533307,77.66531861,0.13998555,3.20222211,31.97610221,9.98559785
124,497.062000000000012,"004",imp07,2026-03-19T12:37:10.814805,2.200000000000000,-18.369649769999999,9.699999999999999,-53.976600099999999,0.000000000000000,DJI_20260319093651_0124_D.JPG,2026-03-19T09:36:51-03:00,"2",14,1,0,77.52637675,77.63673168,0.11035493,3.32937002,33.16058983,9.96001935
